route,kind,area,expected_role,dynamic,linked,build_result,runtime_result,reason,evidence,source
"/furnishing/packages/[slug]","page","Furnishing Studio","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/furnishing/packages/[slug]/page.tsx"
"/furnishing/purchase/account","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/furnishing/purchase/account/page.tsx"
"/furnishing/purchase/checkout","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/furnishing/purchase/checkout/page.tsx"
"/furnishing/purchase/configure","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/furnishing/purchase/configure/page.tsx"
"/furnishing/purchase/confirmed","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/furnishing/purchase/confirmed/page.tsx"
"/furnishing/purchase/property","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/furnishing/purchase/property/page.tsx"
"/furnishing/purchase/review","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/furnishing/purchase/review/page.tsx"
"/furnishing/purchase/select","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/furnishing/purchase/select/page.tsx"
"/furnishing/rooms","page","Furnishing Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/furnishing/rooms/page.tsx"
"/g/[publicSlug]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(public)/g/[publicSlug]/page.tsx"
"/get-started","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/get-started/page.tsx"
"/guidebook-studio","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/guidebook-studio/page.tsx"
"/guidebook-studio/examples","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/guidebook-studio/examples/page.tsx"
"/guidebook-studio/faq","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/guidebook-studio/faq/page.tsx"
"/guidebook-studio/find-my-fit","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/guidebook-studio/find-my-fit/page.tsx"
"/guidebook-studio/packages","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/guidebook-studio/packages/page.tsx"
"/guidebook-studio/packages/[slug]","page","Guidebook Studio","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/guidebook-studio/packages/[slug]/page.tsx"
"/guidebook-studio/purchase/account","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/guidebook-studio/purchase/account/page.tsx"
"/guidebook-studio/purchase/checkout","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/guidebook-studio/purchase/checkout/page.tsx"
"/guidebook-studio/purchase/configure","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/guidebook-studio/purchase/configure/page.tsx"
"/guidebook-studio/purchase/confirmed","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/guidebook-studio/purchase/confirmed/page.tsx"
"/guidebook-studio/purchase/property","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/guidebook-studio/purchase/property/page.tsx"
"/guidebook-studio/purchase/review","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/guidebook-studio/purchase/review/page.tsx"
"/guidebook-studio/purchase/select","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/guidebook-studio/purchase/select/page.tsx"
"/guidebook-studio/templates","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/guidebook-studio/templates/page.tsx"
"/guidebooks","page","Guidebook Studio","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(portal)/guidebooks/page.tsx"
"/guidebooks/[guidebookId]/preview","page","Guidebook Studio","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/guidebooks/[guidebookId]/preview/page.tsx"
"/guidebooks/[guidebookId]/qr","route-handler","Guidebook Studio","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(dashboard)/guidebooks/[guidebookId]/qr/route.ts"
"/hpm","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(hpm)/hpm/page.tsx"
"/investment-intelligence","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/investment-intelligence/page.tsx"
"/investment-intelligence/faq","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/investment-intelligence/faq/page.tsx"
"/investment-intelligence/find-my-fit","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/investment-intelligence/find-my-fit/page.tsx"
"/investment-intelligence/methodology","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/investment-intelligence/methodology/page.tsx"
"/investment-intelligence/packages","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/investment-intelligence/packages/page.tsx"
"/investment-intelligence/packages/[slug]","page","Investment Intelligence","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/investment-intelligence/packages/[slug]/page.tsx"
"/investment-intelligence/purchase/account","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/investment-intelligence/purchase/account/page.tsx"
"/investment-intelligence/purchase/checkout","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/investment-intelligence/purchase/checkout/page.tsx"
"/investment-intelligence/purchase/configure","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/investment-intelligence/purchase/configure/page.tsx"
"/investment-intelligence/purchase/confirmed","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/investment-intelligence/purchase/confirmed/page.tsx"
"/investment-intelligence/purchase/review","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(commerce)/investment-intelligence/purchase/review/page.tsx"
"/investment-intelligence/sample-reports","page","Investment Intelligence","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/investment-intelligence/sample-reports/page.tsx"
"/lead-magnet","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/lead-magnet/page.tsx"
"/login","page","Authentication","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(auth)/login/page.tsx"
"/messages","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(portal)/messages/page.tsx"
"/notary","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/notary/page.tsx"
"/owners","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/owners/page.tsx"
"/packages","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/packages/page.tsx"
"/packages/[slug]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/packages/[slug]/page.tsx"
"/performance","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/performance/page.tsx"
"/performance/overview","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/performance/overview/page.tsx"
"/performance/plans","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/performance/plans/page.tsx"
"/performance/plans/[planSlug]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/performance/plans/[planSlug]/page.tsx"
"/platform","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/platform/page.tsx"
"/platform/[journey]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/platform/[journey]/page.tsx"
"/platform/[journey]/[step]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/platform/[journey]/[step]/page.tsx"
"/pricing","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(public)/pricing/page.tsx"
"/privacy","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/privacy/page.tsx"
"/products","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(public)/products/page.tsx"
"/products/[slug]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(public)/products/[slug]/page.tsx"
"/properties","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(portal)/properties/page.tsx"
"/register","page","Authentication","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(auth)/register/page.tsx"
"/reports","page","Reports","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(portal)/reports/page.tsx"
"/reports/shared/[token]","page","Reports","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(public)/reports/shared/[token]/page.tsx"
"/resources","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/resources/page.tsx"
"/resources/insights","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/resources/insights/page.tsx"
"/resources/insights/[slug]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/resources/insights/[slug]/page.tsx"
"/resources/market-reports","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/resources/market-reports/page.tsx"
"/resources/playbooks","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/resources/playbooks/page.tsx"
"/resources/str-revenue-readiness-checklist","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/resources/str-revenue-readiness-checklist/page.tsx"
"/resources/templates","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/resources/templates/page.tsx"
"/services","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/services/page.tsx"
"/shared/investment-report/[shareId]/[secret]","page","Investment Intelligence","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(public)/shared/investment-report/[shareId]/[secret]/page.tsx"
"/shared/investment-report/[shareId]/[secret]/pdf","route-handler","Investment Intelligence","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(public)/shared/investment-report/[shareId]/[secret]/pdf/route.ts"
"/solutions","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/solutions/page.tsx"
"/solutions/[solutionSlug]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/solutions/[solutionSlug]/page.tsx"
"/stay/[slug]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(public)/stay/[slug]/page.tsx"
"/stays","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/stays/page.tsx"
"/stays/[slug]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/stays/[slug]/page.tsx"
"/store","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/store/page.tsx"
"/store/[slug]","page","Public marketing / portal","anonymous or route-specific","true","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/store/[slug]/page.tsx"
"/terms","page","Public marketing / portal","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(marketing)/terms/page.tsx"
"/update-password","page","Authentication","anonymous or route-specific","false","not exhaustively resolved","pass","blocked","No pre-existing controlled identity/browser matrix supplied; audit forbids provisioning or external mutation","npm run build (273 static pages generated; route emitted)","src/app/(auth)/update-password/page.tsx"
